State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/31/00,Parts per billion,27.521739,43,7,41,Parts per million,0.010917,0.018,10,15,Parts per billion,2,2,2,,Parts per million,0.804167,1,10,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/1/00,Parts per billion,31.043478,39,20,37,Parts per million,0.0055,0.011,9,9,Parts per billion,3.454545,5,14,7,Parts per million,0.982609,1.4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/1/00,Parts per billion,31.043478,39,20,37,Parts per million,0.0055,0.011,9,9,Parts per billion,3.454545,5,14,7,Parts per million,0.929167,1.2,22,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/1/00,Parts per billion,31.043478,39,20,37,Parts per million,0.0055,0.011,9,9,Parts per billion,3.442857,4.6,17,,Parts per million,0.982609,1.4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/1/00,Parts per billion,31.043478,39,20,37,Parts per million,0.0055,0.011,9,9,Parts per billion,3.442857,4.6,17,,Parts per million,0.929167,1.2,22,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/2/00,Parts per billion,31.521739,45,19,42,Parts per million,0.005917,0.011,9,9,Parts per billion,3.5,5,10,7,Parts per million,1.104348,1.9,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/2/00,Parts per billion,31.521739,45,19,42,Parts per million,0.005917,0.011,9,9,Parts per billion,3.5,5,10,7,Parts per million,1.079167,1.3,20,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/2/00,Parts per billion,31.521739,45,19,42,Parts per million,0.005917,0.011,9,9,Parts per billion,3.514286,4,11,,Parts per million,1.104348,1.9,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/2/00,Parts per billion,31.521739,45,19,42,Parts per million,0.005917,0.011,9,9,Parts per billion,3.514286,4,11,,Parts per million,1.079167,1.3,20,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/3/00,Parts per billion,32.434783,50,8,47,Parts per million,0.013708,0.026,11,22,Parts per billion,2.681818,5,7,7,Parts per million,1.178261,3.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/3/00,Parts per billion,32.434783,50,8,47,Parts per million,0.013708,0.026,11,22,Parts per billion,2.681818,5,7,7,Parts per million,1.25,1.9,9,22
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/3/00,Parts per billion,32.434783,50,8,47,Parts per million,0.013708,0.026,11,22,Parts per billion,2.6,4.6,8,,Parts per million,1.178261,3.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/3/00,Parts per billion,32.434783,50,8,47,Parts per million,0.013708,0.026,11,22,Parts per billion,2.6,4.6,8,,Parts per million,1.25,1.9,9,22
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/4/00,Parts per billion,30.391304,40,8,38,Parts per million,0.013833,0.029,23,25,Parts per billion,2,2,0,3,Parts per million,0.804545,1.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/4/00,Parts per billion,30.391304,40,8,38,Parts per million,0.013833,0.029,23,25,Parts per billion,2,2,0,3,Parts per million,0.854167,1,9,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/4/00,Parts per billion,30.391304,40,8,38,Parts per million,0.013833,0.029,23,25,Parts per billion,2,2,2,,Parts per million,0.804545,1.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/4/00,Parts per billion,30.391304,40,8,38,Parts per million,0.013833,0.029,23,25,Parts per billion,2,2,2,,Parts per million,0.854167,1,9,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/5/00,Parts per billion,19.043478,40,22,38,Parts per million,0.017083,0.03,0,25,Parts per billion,2.045455,3,22,4,Parts per million,0.791304,2.5,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/5/00,Parts per billion,19.043478,40,22,38,Parts per million,0.017083,0.03,0,25,Parts per billion,2.045455,3,22,4,Parts per million,0.6125,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/5/00,Parts per billion,19.043478,40,22,38,Parts per million,0.017083,0.03,0,25,Parts per billion,2.042857,2.3,23,,Parts per million,0.791304,2.5,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/5/00,Parts per billion,19.043478,40,22,38,Parts per million,0.017083,0.03,0,25,Parts per billion,2.042857,2.3,23,,Parts per million,0.6125,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/6/00,Parts per billion,27.782609,41,18,39,Parts per million,0.007208,0.017,10,14,Parts per billion,2.227273,3,13,4,Parts per million,0.930435,2.2,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/6/00,Parts per billion,27.782609,41,18,39,Parts per million,0.007208,0.017,10,14,Parts per billion,2.227273,3,13,4,Parts per million,1.058333,1.8,3,20
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/6/00,Parts per billion,27.782609,41,18,39,Parts per million,0.007208,0.017,10,14,Parts per billion,2.214286,2.6,14,,Parts per million,0.930435,2.2,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/6/00,Parts per billion,27.782609,41,18,39,Parts per million,0.007208,0.017,10,14,Parts per billion,2.214286,2.6,14,,Parts per million,1.058333,1.8,3,20
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/7/00,Parts per billion,31.217391,42,19,40,Parts per million,0.003625,0.006,7,5,Parts per billion,2.727273,4,11,6,Parts per million,1.057143,1.9,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/7/00,Parts per billion,31.217391,42,19,40,Parts per million,0.003625,0.006,7,5,Parts per billion,2.727273,4,11,6,Parts per million,1.043478,1.4,21,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/7/00,Parts per billion,31.217391,42,19,40,Parts per million,0.003625,0.006,7,5,Parts per billion,2.757143,4,14,,Parts per million,1.057143,1.9,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/7/00,Parts per billion,31.217391,42,19,40,Parts per million,0.003625,0.006,7,5,Parts per billion,2.757143,4,14,,Parts per million,1.043478,1.4,21,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/8/00,Parts per billion,31.782609,38,16,36,Parts per million,0.005625,0.011,23,9,Parts per billion,2.409091,3,8,4,Parts per million,0.921739,1.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/8/00,Parts per billion,31.782609,38,16,36,Parts per million,0.005625,0.011,23,9,Parts per billion,2.409091,3,8,4,Parts per million,0.966667,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/8/00,Parts per billion,31.782609,38,16,36,Parts per million,0.005625,0.011,23,9,Parts per billion,2.414286,3,11,,Parts per million,0.921739,1.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/8/00,Parts per billion,31.782609,38,16,36,Parts per million,0.005625,0.011,23,9,Parts per billion,2.414286,3,11,,Parts per million,0.966667,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/9/00,Parts per billion,21.956522,30,8,28,Parts per million,0.014583,0.024,18,20,Parts per billion,2.363636,3,5,4,Parts per million,0.569565,1,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/9/00,Parts per billion,21.956522,30,8,28,Parts per million,0.014583,0.024,18,20,Parts per billion,2.363636,3,5,4,Parts per million,0.633333,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/9/00,Parts per billion,21.956522,30,8,28,Parts per million,0.014583,0.024,18,20,Parts per billion,2.314286,3,8,,Parts per million,0.569565,1,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/9/00,Parts per billion,21.956522,30,8,28,Parts per million,0.014583,0.024,18,20,Parts per billion,2.314286,3,8,,Parts per million,0.633333,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/10/00,Parts per billion,26.217391,42,20,40,Parts per million,0.011958,0.02,9,17,Parts per billion,1.526316,2,0,3,Parts per million,0.685,1.6,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/10/00,Parts per billion,26.217391,42,20,40,Parts per million,0.011958,0.02,9,17,Parts per billion,1.526316,2,0,3,Parts per million,0.535294,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/10/00,Parts per billion,26.217391,42,20,40,Parts per million,0.011958,0.02,9,17,Parts per billion,1.52,2,2,,Parts per million,0.685,1.6,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/10/00,Parts per billion,26.217391,42,20,40,Parts per million,0.011958,0.02,9,17,Parts per billion,1.52,2,2,,Parts per million,0.535294,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/11/00,Parts per billion,26.304348,37,0,35,Parts per million,0.018667,0.028,16,24,Parts per billion,1.409091,3,5,4,Parts per million,0.713043,1.9,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/11/00,Parts per billion,26.304348,37,0,35,Parts per million,0.018667,0.028,16,24,Parts per billion,1.409091,3,5,4,Parts per million,0.8375,1.4,3,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/11/00,Parts per billion,26.304348,37,0,35,Parts per million,0.018667,0.028,16,24,Parts per billion,1.328571,2,8,,Parts per million,0.713043,1.9,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/11/00,Parts per billion,26.304348,37,0,35,Parts per million,0.018667,0.028,16,24,Parts per billion,1.328571,2,8,,Parts per million,0.8375,1.4,3,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/12/00,Parts per billion,17.608696,31,0,29,Parts per million,0.025167,0.028,10,24,Parts per billion,1,1,0,1,Parts per million,0.486957,0.6,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/12/00,Parts per billion,17.608696,31,0,29,Parts per million,0.025167,0.028,10,24,Parts per billion,1,1,0,1,Parts per million,0.483333,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/12/00,Parts per billion,17.608696,31,0,29,Parts per million,0.025167,0.028,10,24,Parts per billion,1,1,2,,Parts per million,0.486957,0.6,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/12/00,Parts per billion,17.608696,31,0,29,Parts per million,0.025167,0.028,10,24,Parts per billion,1,1,2,,Parts per million,0.483333,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/13/00,Parts per billion,8.913043,14,14,13,Parts per million,0.022333,0.031,23,26,Parts per billion,1.363636,2,5,3,Parts per million,0.369565,0.5,13,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/13/00,Parts per billion,8.913043,14,14,13,Parts per million,0.022333,0.031,23,26,Parts per billion,1.363636,2,5,3,Parts per million,0.391667,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/13/00,Parts per billion,8.913043,14,14,13,Parts per million,0.022333,0.031,23,26,Parts per billion,1.328571,2,8,,Parts per million,0.369565,0.5,13,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/13/00,Parts per billion,8.913043,14,14,13,Parts per million,0.022333,0.031,23,26,Parts per billion,1.328571,2,8,,Parts per million,0.391667,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/14/00,Parts per billion,14.478261,37,23,35,Parts per million,0.023792,0.036,3,31,Parts per billion,1,1,0,1,Parts per million,0.513043,0.9,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/14/00,Parts per billion,14.478261,37,23,35,Parts per million,0.023792,0.036,3,31,Parts per billion,1,1,0,1,Parts per million,0.45,0.7,23,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/14/00,Parts per billion,14.478261,37,23,35,Parts per million,0.023792,0.036,3,31,Parts per billion,1,1,2,,Parts per million,0.513043,0.9,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/14/00,Parts per billion,14.478261,37,23,35,Parts per million,0.023792,0.036,3,31,Parts per billion,1,1,2,,Parts per million,0.45,0.7,23,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/15/00,Parts per billion,38.217391,49,17,46,Parts per million,0.006125,0.011,22,9,Parts per billion,2.681818,5,14,7,Parts per million,0.969565,1.5,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/15/00,Parts per billion,38.217391,49,17,46,Parts per million,0.006125,0.011,22,9,Parts per billion,2.681818,5,14,7,Parts per million,0.904167,1.2,22,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/15/00,Parts per billion,38.217391,49,17,46,Parts per million,0.006125,0.011,22,9,Parts per billion,2.685714,4,17,,Parts per million,0.969565,1.5,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/15/00,Parts per billion,38.217391,49,17,46,Parts per million,0.006125,0.011,22,9,Parts per billion,2.685714,4,17,,Parts per million,0.904167,1.2,22,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/16/00,Parts per billion,31.217391,46,22,43,Parts per million,0.011333,0.02,9,17,Parts per billion,1.636364,4,0,6,Parts per million,0.934783,2.2,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/16/00,Parts per billion,31.217391,46,22,43,Parts per million,0.011333,0.02,9,17,Parts per billion,1.636364,4,0,6,Parts per million,0.8625,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/16/00,Parts per billion,31.217391,46,22,43,Parts per million,0.011333,0.02,9,17,Parts per billion,1.585714,2.6,2,,Parts per million,0.934783,2.2,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/16/00,Parts per billion,31.217391,46,22,43,Parts per million,0.011333,0.02,9,17,Parts per billion,1.585714,2.6,2,,Parts per million,0.8625,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/17/00,Parts per billion,34.73913,53,7,50,Parts per million,0.010292,0.022,10,19,Parts per billion,1.772727,3,7,4,Parts per million,1.195652,4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/17/00,Parts per billion,34.73913,53,7,50,Parts per million,0.010292,0.022,10,19,Parts per billion,1.772727,3,7,4,Parts per million,1.329167,2,8,23
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/17/00,Parts per billion,34.73913,53,7,50,Parts per million,0.010292,0.022,10,19,Parts per billion,1.728571,2.6,8,,Parts per million,1.195652,4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/17/00,Parts per billion,34.73913,53,7,50,Parts per million,0.010292,0.022,10,19,Parts per billion,1.728571,2.6,8,,Parts per million,1.329167,2,8,23
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/18/00,Parts per billion,30.954545,40,11,38,Parts per million,0.006458,0.015,10,13,Parts per billion,2.545455,6,9,9,Parts per million,0.882609,1.7,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/18/00,Parts per billion,30.954545,40,11,38,Parts per million,0.006458,0.015,10,13,Parts per billion,2.545455,6,9,9,Parts per million,0.820833,1.2,23,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/18/00,Parts per billion,30.954545,40,11,38,Parts per million,0.006458,0.015,10,13,Parts per billion,2.542857,5.3,11,,Parts per million,0.882609,1.7,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/18/00,Parts per billion,30.954545,40,11,38,Parts per million,0.006458,0.015,10,13,Parts per billion,2.542857,5.3,11,,Parts per million,0.820833,1.2,23,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/19/00,Parts per billion,32,43,19,41,Parts per million,0.006083,0.014,8,12,Parts per billion,3.363636,12,16,17,Parts per million,0.878261,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/19/00,Parts per billion,32,43,19,41,Parts per million,0.006083,0.014,8,12,Parts per billion,3.363636,12,16,17,Parts per million,0.929167,1.3,1,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/19/00,Parts per billion,32,43,19,41,Parts per million,0.006083,0.014,8,12,Parts per billion,3.357143,7,17,,Parts per million,0.878261,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/19/00,Parts per billion,32,43,19,41,Parts per million,0.006083,0.014,8,12,Parts per billion,3.357143,7,17,,Parts per million,0.929167,1.3,1,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/20/00,Parts per billion,17.26087,35,2,33,Parts per million,0.027625,0.037,22,31,Parts per billion,2,5,1,7,Parts per million,0.569565,1.2,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/20/00,Parts per billion,17.26087,35,2,33,Parts per million,0.027625,0.037,22,31,Parts per billion,2,5,1,7,Parts per million,0.679167,1.1,5,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/20/00,Parts per billion,17.26087,35,2,33,Parts per million,0.027625,0.037,22,31,Parts per billion,1.928571,4.3,2,,Parts per million,0.569565,1.2,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/20/00,Parts per billion,17.26087,35,2,33,Parts per million,0.027625,0.037,22,31,Parts per billion,1.928571,4.3,2,,Parts per million,0.679167,1.1,5,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/21/00,Parts per billion,19.391304,32,8,30,Parts per million,0.026292,0.033,0,28,Parts per billion,2.5,7,7,10,Parts per million,0.521739,0.8,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/21/00,Parts per billion,19.391304,32,8,30,Parts per million,0.026292,0.033,0,28,Parts per billion,2.5,7,7,10,Parts per million,0.5,0.6,12,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/21/00,Parts per billion,19.391304,32,8,30,Parts per million,0.026292,0.033,0,28,Parts per billion,2.442857,5.6,8,,Parts per million,0.521739,0.8,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/21/00,Parts per billion,19.391304,32,8,30,Parts per million,0.026292,0.033,0,28,Parts per billion,2.442857,5.6,8,,Parts per million,0.5,0.6,12,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/22/00,Parts per billion,14.869565,23,23,22,Parts per million,0.028042,0.033,0,28,Parts per billion,1,1,0,1,Parts per million,0.46087,0.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/22/00,Parts per billion,14.869565,23,23,22,Parts per million,0.028042,0.033,0,28,Parts per billion,1,1,0,1,Parts per million,0.470833,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/22/00,Parts per billion,14.869565,23,23,22,Parts per million,0.028042,0.033,0,28,Parts per billion,1,1,2,,Parts per million,0.46087,0.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2/22/00,Parts per billion,14.869565,23,23,22,Parts per million,0.028042,0.033,0,28,Parts per billion,1,1,2,,Parts per million,0.470833,0.6,0,7
